t,date,version,fit_id,a,c,fallback_reason,rank_ic,pearson_ic,valid_stocks,correct_directions,active_directions,zero_predictions,zero_targets,positive_targets,negative_targets,mse
393,2025-08-18,V1,V1-initial-frozen,-5.567927722547224e-06,0.0,unidentifiable_c,0.0551953336950624,0.06867595675726164,96,60,96,0,0,36,60,0.004506460130594524
394,2025-08-19,V1,V1-initial-frozen,-5.567927722547224e-06,0.0,unidentifiable_c,0.12510851871947912,0.15298086999747978,96,61,96,0,0,35,61,0.003961311913949076
395,2025-08-20,V1,V1-initial-frozen,-5.567927722547224e-06,0.0,unidentifiable_c,0.4782148670645686,0.41193881421226963,96,59,96,0,0,37,59,0.007736281295860156
396,2025-08-21,V1,V1-initial-frozen,-5.567927722547224e-06,0.0,unidentifiable_c,0.24980674059892352,0.2875714694923946,94,59,94,0,0,35,59,0.003537294799420162
397,2025-08-22,V1,V1-initial-frozen,-5.567927722547224e-06,0.0,unidentifiable_c,0.4476142162275073,0.4505994829576122,93,53,93,0,0,40,53,0.0033824768810982973
398,2025-08-25,V1,V1-initial-frozen,-5.567927722547224e-06,0.0,unidentifiable_c,0.15454626838948402,0.2624058837302554,93,62,93,0,0,31,62,0.0028760001685010188
399,2025-08-26,V1,V1-initial-frozen,-5.567927722547224e-06,0.0,unidentifiable_c,0.02646892065291993,0.1214248894690454,93,63,93,0,0,30,63,0.003933222307041009
400,2025-08-27,V1,V1-initial-frozen,-5.567927722547224e-06,0.0,unidentifiable_c,-0.41716152905016257,-0.2696497902987749,93,45,93,0,0,48,45,0.005169880829177952
401,2025-08-28,V1,V1-initial-frozen,-5.567927722547224e-06,0.0,unidentifiable_c,-0.2427113485124287,-0.04905762391906992,93,46,93,0,0,47,46,0.0058161170913254975
402,2025-08-29,V1,V1-initial-frozen,-5.567927722547224e-06,0.0,unidentifiable_c,-0.3480349735907612,-0.06769239231780035,93,45,93,0,0,48,45,0.0071150310611314905
403,2025-09-01,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,-0.24993285786756583,0.00011913574445887292,93,42,93,0,0,42,51,0.006225883661872797
404,2025-09-02,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,-0.10202620035212316,0.007065363897531922,93,38,93,0,0,38,55,0.0030433499956938745
405,2025-09-03,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,0.6200799737399658,0.4551766704530386,93,34,93,0,0,34,59,0.005880325612215391
406,2025-09-04,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,0.2981409089552684,0.22963020769520892,93,27,93,0,0,27,66,0.007502688388069445
407,2025-09-05,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,0.4217271940556831,0.4132347965906986,93,21,93,0,0,21,72,0.00514769140570995
408,2025-09-08,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,0.5401808361433558,0.42215090054658566,93,32,93,0,0,32,61,0.0070645859439432525
409,2025-09-09,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,0.5466861627525289,0.36720104818851385,93,29,93,0,0,29,64,0.006497647873144732
410,2025-09-10,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,0.4528065411357464,0.37376129894319965,93,26,93,0,0,26,67,0.0039038395974140354
411,2025-09-11,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,0.20670824505386287,0.22734944571412796,93,35,93,0,0,35,58,0.0032787633994216104
412,2025-09-12,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,0.4299334546865208,0.4735522758481851,93,32,93,0,0,32,61,0.0049749894086120955
413,2025-09-15,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,0.39656829100892244,0.433604405647575,94,29,94,0,0,29,65,0.006261065887922719
414,2025-09-16,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,0.47244157063902037,0.522638269639194,94,35,94,0,0,35,59,0.008548646626877763
415,2025-09-17,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,0.5371221389991345,0.5490616430819111,93,35,93,0,0,35,58,0.007453234336244587
416,2025-09-18,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,0.4756348661633493,0.45547022652023494,93,32,93,0,0,32,61,0.006906782413518852
417,2025-09-19,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,0.3130315418817701,0.4040809880583477,93,35,93,0,0,35,58,0.005331707489567812
418,2025-09-22,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,0.5068783384560293,0.5176360046424091,93,41,93,0,0,41,52,0.0069165041067030366
419,2025-09-23,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,0.3274971872447328,0.36455683016419105,92,34,92,0,0,34,58,0.006035454014358196
420,2025-09-24,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,0.07095849452090686,0.2667793387983887,92,42,92,0,0,42,50,0.004726734256176957
421,2025-09-25,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,0.21683645947320562,0.3704736475026601,92,37,92,0,0,37,55,0.00603935760095232
422,2025-09-26,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,-0.09843872817224852,-0.06401337522173478,92,50,92,0,0,50,42,0.004130379352158961
423,2025-09-29,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,-0.3740116825670823,-0.3535943504437844,92,49,92,0,0,49,43,0.003148207502205136
424,2025-09-30,V1,V1-initial-frozen,6.02503127123705e-05,0.0,unidentifiable_c,-0.3888126286890871,-0.3075709855196108,93,47,93,0,0,47,46,0.003772730909263819
425,2025-10-09,V1,V1-initial-frozen,0.0009079768276019429,0.007985270442574523,unidentifiable_c_or_D,-0.4405717525588612,-0.3663805332678275,93,32,93,0,0,46,47,0.0029392543843022863
426,2025-10-10,V1,V1-initial-frozen,0.0009079768276019429,0.007985270442574523,unidentifiable_c_or_D,-0.48175226045179187,-0.41207605360523564,93,34,93,0,0,51,42,0.003738025668303207
427,2025-10-13,V1,V1-initial-frozen,0.0009079768276019429,0.007985270442574523,unidentifiable_c_or_D,-0.1749127152278356,0.020915801040059214,93,58,93,0,0,30,63,0.0030212137722547
428,2025-10-14,V1,V1-initial-frozen,0.0009079768276019429,0.007985270442574523,unidentifiable_c_or_D,-0.2644149839251526,-0.10206571443106328,94,46,94,0,0,38,56,0.0025316159746714677
429,2025-10-15,V1,V1-initial-frozen,0.0009079768276019429,0.007985270442574523,unidentifiable_c_or_D,-0.4225047863309612,-0.36857638217912275,94,35,94,0,0,46,48,0.002157437602142141
430,2025-10-16,V1,V1-initial-frozen,0.0009079768276019429,0.007985270442574523,unidentifiable_c_or_D,0.4987103998844055,0.46244735954489974,94,72,94,0,0,34,60,0.003920733155664976
431,2025-10-17,V1,V1-initial-frozen,0.0009079768276019429,0.007985270442574523,unidentifiable_c_or_D,0.25991041433370665,0.44879864033331235,95,69,95,0,0,30,65,0.0075456390313805135
432,2025-10-20,V1,V1-initial-frozen,0.0009079768276019429,0.007985270442574523,unidentifiable_c_or_D,0.10755879059350504,0.2998433837086384,95,58,95,0,0,34,61,0.004248470108796117
433,2025-10-21,V1,V1-initial-frozen,0.0009079768276019429,0.007985270442574523,unidentifiable_c_or_D,0.31531354983202686,0.446645226517848,95,65,95,0,0,34,61,0.006813610764999161
434,2025-10-22,V1,V1-initial-frozen,0.0009079768276019429,0.007985270442574523,unidentifiable_c_or_D,0.2610442329227324,0.37032300740957064,95,66,95,0,0,30,65,0.006697897384408322
435,2025-10-23,V1,V1-initial-frozen,0.0009079768276019429,0.007985270442574523,unidentifiable_c_or_D,-0.015215565509518476,0.00035899034796477104,95,49,95,0,0,41,54,0.0034820341565792567
436,2025-10-24,V1,V1-initial-frozen,0.0009079768276019429,0.007985270442574523,unidentifiable_c_or_D,-0.11187010078387458,-0.04421080999803383,95,48,95,0,0,40,55,0.0036342312573729076
437,2025-10-27,V1,V1-initial-frozen,0.0009079768276019429,0.007985270442574523,unidentifiable_c_or_D,-0.15261758118701008,-0.10103698754643756,95,41,95,0,0,52,43,0.0025937439687547283
438,2025-10-28,V1,V1-initial-frozen,0.0009079768276019429,0.007985270442574523,unidentifiable_c_or_D,-0.005809070548712206,-0.00858057481147434,95,38,95,0,0,49,46,0.0030012072083992923
439,2025-10-29,V1,V1-initial-frozen,0.0009079768276019429,0.007985270442574523,unidentifiable_c_or_D,-0.08548432250839866,0.002950593435318171,95,42,95,0,0,45,50,0.00293390993974307
440,2025-10-30,V1,V1-initial-frozen,0.0009079768276019429,0.007985270442574523,unidentifiable_c_or_D,0.3237821948488242,0.3222764524201266,95,61,95,0,0,40,55,0.0031972532339862936
441,2025-10-31,V1,V1-initial-frozen,0.0009079768276019429,0.007985270442574523,unidentifiable_c_or_D,0.21951287793952967,0.2639968177076173,95,61,95,0,0,39,56,0.0038334169773923277
442,2025-11-03,V1,V1-initial-frozen,0.0016864423952503184,0.01035567223147261,unidentifiable_c_or_D,0.326553751399776,0.38854087110165914,95,57,95,0,0,45,50,0.0026066530508319216
443,2025-11-04,V1,V1-initial-frozen,0.0016864423952503184,0.01035567223147261,unidentifiable_c_or_D,0.26857502799552074,0.3383453157173968,95,58,95,0,0,38,57,0.0036110015436326332
444,2025-11-05,V1,V1-initial-frozen,0.0016864423952503184,0.01035567223147261,unidentifiable_c_or_D,0.34966405375139975,0.3537270020893618,95,58,95,0,0,38,57,0.0029840549217638947
445,2025-11-06,V1,V1-initial-frozen,0.0016864423952503184,0.01035567223147261,unidentifiable_c_or_D,0.2892077267637178,0.2557802248854776,95,61,95,0,0,48,47,0.0013272231920082827
446,2025-11-07,V1,V1-initial-frozen,0.0016864423952503184,0.01035567223147261,unidentifiable_c_or_D,0.16007867607162235,0.07792801078584767,96,55,96,0,0,47,49,0.0016523384516540986
447,2025-11-10,V1,V1-initial-frozen,0.0016864423952503184,0.01035567223147261,unidentifiable_c_or_D,-0.2709441128594683,-0.3049887888291923,96,44,96,0,0,41,55,0.0018757187209969977
448,2025-11-11,V1,V1-initial-frozen,0.0016864423952503184,0.01035567223147261,unidentifiable_c_or_D,-0.2431226261530114,-0.2969830503428656,96,50,96,0,0,38,58,0.002899435637380019
449,2025-11-12,V1,V1-initial-frozen,0.0016864423952503184,0.01035567223147261,unidentifiable_c_or_D,-0.25750135648399347,-0.39359629151680026,96,38,96,0,0,55,41,0.003280294913534706
450,2025-11-13,V1,V1-initial-frozen,0.0016864423952503184,0.01035567223147261,unidentifiable_c_or_D,-0.36244214180517564,-0.4476782882380363,97,26,97,0,0,57,40,0.0034877330520262646
451,2025-11-14,V1,V1-initial-frozen,0.0016864423952503184,0.01035567223147261,unidentifiable_c_or_D,-0.45132021880917306,-0.4894435227792119,97,28,97,0,0,58,39,0.005248865282490055
452,2025-11-17,V1,V1-initial-frozen,0.0016864423952503184,0.01035567223147261,unidentifiable_c_or_D,-0.37236842105263157,-0.3539642655244376,96,31,96,0,0,56,40,0.0030619841122408024
453,2025-11-18,V1,V1-initial-frozen,0.0016864423952503184,0.01035567223147261,unidentifiable_c_or_D,-0.3917525773195876,-0.3390379983264308,96,34,96,0,0,51,45,0.0031761682568901693
454,2025-11-19,V1,V1-initial-frozen,0.0016864423952503184,0.01035567223147261,unidentifiable_c_or_D,-0.4537303309820944,-0.27887439720212476,96,38,96,0,0,42,54,0.0029561583188305236
455,2025-11-20,V1,V1-initial-frozen,0.0016864423952503184,0.01035567223147261,unidentifiable_c_or_D,-0.34049104720564294,-0.10184842105921836,96,50,96,0,0,35,61,0.0027320543694927765
456,2025-11-21,V1,V1-initial-frozen,0.0016864423952503184,0.01035567223147261,unidentifiable_c_or_D,-0.37554259359739556,-0.33981200830021846,96,33,96,0,0,37,59,0.0037353035904607278
457,2025-11-24,V1,V1-initial-frozen,0.0016864423952503184,0.01035567223147261,unidentifiable_c_or_D,-0.2844411285946826,-0.34928180769424655,96,36,96,0,0,35,61,0.0026855201603513106
458,2025-11-25,V1,V1-initial-frozen,0.0016864423952503184,0.01035567223147261,unidentifiable_c_or_D,-0.09206456863809008,-0.14843077055396672,96,41,96,0,0,49,47,0.002342974736571328
459,2025-11-26,V1,V1-initial-frozen,0.0016864423952503184,0.01035567223147261,unidentifiable_c_or_D,-0.023412913727618015,-0.08405255426128501,96,49,96,0,0,50,46,0.002024183075138259
460,2025-11-27,V1,V1-initial-frozen,0.0016864423952503184,0.01035567223147261,unidentifiable_c_or_D,0.05256375474769397,-0.04180071689097509,96,46,96,0,0,48,48,0.002241271717985434
461,2025-11-28,V1,V1-initial-frozen,0.0016864423952503184,0.01035567223147261,unidentifiable_c_or_D,0.04612045577862181,0.06707289504595017,96,50,96,0,0,43,53,0.001491641999772364
462,2025-12-01,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,-0.25097666847531197,-0.23844362490536053,96,35,96,0,0,39,57,0.0017170866076473784
463,2025-12-02,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,-0.2860689093868692,-0.23610200475090742,96,41,96,0,0,40,56,0.0012479618646580278
464,2025-12-03,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,-0.23965002712967987,-0.29144078485798414,96,50,96,0,0,41,55,0.0013740410971460363
465,2025-12-04,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,-0.26542322300596854,-0.23470812494005927,96,43,96,0,0,43,53,0.0013436581000611997
466,2025-12-05,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,0.308776451437873,0.2518205720977113,96,67,96,0,0,51,45,0.0011540356467789517
467,2025-12-08,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,0.0702794357026587,0.02386540406279995,96,51,96,0,0,53,43,0.0020358631711254855
468,2025-12-09,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,-0.26428377645143786,-0.33488641593613777,96,34,96,0,0,46,50,0.0016713443280198866
469,2025-12-10,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,-0.20838307107976126,-0.28165064684170293,96,38,96,0,0,45,51,0.0016053822342950192
470,2025-12-11,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,-0.0906494960806271,-0.11383136941022957,95,42,95,0,0,45,50,0.001868927294400006
471,2025-12-12,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,-0.2789193729003359,-0.26936427473900776,95,43,95,0,0,38,57,0.0011409245269578313
472,2025-12-15,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,-0.38684210526315793,-0.36325296089280756,95,37,95,0,0,39,56,0.0012656260428667507
473,2025-12-16,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,-0.42925531914893617,-0.2867011889531361,95,32,95,0,0,35,60,0.001517288801208287
474,2025-12-17,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,-0.27035274356103023,-0.12870903854432542,95,39,95,0,0,44,51,0.001577042146175544
475,2025-12-18,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,-0.2858762597984323,-0.1858438297298896,95,44,95,0,0,33,62,0.0023968710403011197
476,2025-12-19,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,-0.0019316909294512879,0.06580792942155476,95,55,95,0,0,33,62,0.0015543673648356112
477,2025-12-22,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,0.13419788317740128,0.14809700826166866,94,53,94,0,0,35,59,0.0019079630140870552
478,2025-12-23,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,-0.06809233103348626,0.023801674929985306,94,44,94,0,0,37,57,0.0013606337173304776
479,2025-12-24,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,0.07254271574612578,0.09104978878222586,94,57,94,0,0,36,58,0.0016649956643117853
480,2025-12-25,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,0.19934978145432217,0.2275877840846303,94,58,94,0,0,42,52,0.0017878560312436641
481,2025-12-26,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,0.2103890474298306,0.2515168187266576,94,63,94,0,0,34,60,0.002357488130176572
482,2025-12-29,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,-0.11502366073041217,0.013549702400222427,94,49,94,0,0,33,61,0.0023710451668981433
483,2025-12-30,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,0.1474623415092295,0.11837134162578794,94,56,94,0,0,35,59,0.002648372425336216
484,2025-12-31,V1,V1-initial-frozen,0.00233827003387324,0.012000158384296014,unidentifiable_c_or_D,0.10375320593866272,0.06684442058481267,94,53,94,0,0,41,53,0.003126386185462166
485,2026-01-05,V1,V1-initial-frozen,0.0021031973050478917,0.010454039619025279,unidentifiable_c_or_D,-0.06882924538525449,-0.033220696163938405,94,49,94,0,0,37,57,0.003490685062687532
486,2026-01-06,V1,V1-initial-frozen,0.0021031973050478917,0.010454039619025279,unidentifiable_c_or_D,-0.16587075100242027,-0.05324744107240286,94,44,94,0,0,38,56,0.005568564485525803
487,2026-01-07,V1,V1-initial-frozen,0.0021031973050478917,0.010454039619025279,unidentifiable_c_or_D,-0.0029535274356103027,0.058532732039932506,95,57,95,0,0,35,60,0.003991479915372859
488,2026-01-08,V1,V1-initial-frozen,0.0021031973050478917,0.010454039619025279,unidentifiable_c_or_D,0.24013157894736845,0.2767983200660488,95,62,95,0,0,38,57,0.005439816389643377
489,2026-01-09,V1,V1-initial-frozen,0.0021031973050478917,0.010454039619025279,unidentifiable_c_or_D,0.16321388577827547,0.25932327093167035,95,64,95,0,0,29,66,0.004191844475908226
490,2026-01-12,V1,V1-initial-frozen,0.0021031973050478917,0.010454039619025279,unidentifiable_c_or_D,0.13265677491601344,0.2229915229905201,95,63,95,0,0,31,64,0.006094960673514951
491,2026-01-13,V1,V1-initial-frozen,0.0021031973050478917,0.010454039619025279,unidentifiable_c_or_D,0.1583986562150056,0.1773744161956432,95,56,95,0,0,31,64,0.00804020554277794
492,2026-01-14,V1,V1-initial-frozen,0.0021031973050478917,0.010454039619025279,unidentifiable_c_or_D,0.07418812989921614,0.2631818974383792,95,58,95,0,0,32,63,0.006003872185578125
493,2026-01-15,V1,V1-initial-frozen,0.0021031973050478917,0.010454039619025279,unidentifiable_c_or_D,0.25491321388577826,0.32337475146894845,95,60,95,0,0,36,59,0.002922248761495812
494,2026-01-16,V1,V1-initial-frozen,0.0021031973050478917,0.010454039619025279,unidentifiable_c_or_D,0.33955767077267646,0.39850784140085777,95,66,95,0,0,39,56,0.0029386555195279936
495,2026-01-19,V1,V1-initial-frozen,0.0021031973050478917,0.010454039619025279,unidentifiable_c_or_D,0.504087346024636,0.4732090129440771,95,64,95,0,0,39,56,0.004343844435034934
496,2026-01-20,V1,V1-initial-frozen,0.0021031973050478917,0.010454039619025279,unidentifiable_c_or_D,0.39543673012318026,0.40756062334916343,95,71,95,0,0,34,61,0.005307905279372107
497,2026-01-21,V1,V1-initial-frozen,0.0021031973050478917,0.010454039619025279,unidentifiable_c_or_D,0.16280795072788354,0.18948684351789616,95,61,95,0,0,39,56,0.004979912771064442
498,2026-01-22,V1,V1-initial-frozen,0.0021031973050478917,0.010454039619025279,unidentifiable_c_or_D,0.07653975363941769,0.2859665289629223,95,58,95,0,0,33,62,0.006566214585416744
499,2026-01-23,V1,V1-initial-frozen,0.0021031973050478917,0.010454039619025279,unidentifiable_c_or_D,-0.22698768197088467,-0.0273917442163561,95,48,95,0,0,42,53,0.003120721689060591
500,2026-01-26,V1,V1-initial-frozen,0.0021031973050478917,0.010454039619025279,unidentifiable_c_or_D,-0.13296472564389697,0.08159858896933424,95,45,95,0,0,47,48,0.004452101837306059
501,2026-01-27,V1,V1-initial-frozen,0.0021031973050478917,0.010454039619025279,unidentifiable_c_or_D,-0.4208426651735722,-0.32477562508821506,95,32,95,0,0,58,37,0.005285588657849078
502,2026-01-28,V1,V1-initial-frozen,0.0021031973050478917,0.010454039619025279,unidentifiable_c_or_D,-0.4135638297872341,-0.38880297874931596,95,30,95,0,0,55,40,0.004932880919292082
503,2026-01-29,V1,V1-initial-frozen,0.0021031973050478917,0.010454039619025279,unidentifiable_c_or_D,-0.5411394176931691,-0.5174762161220904,95,28,95,0,0,58,37,0.00513629599099502
504,2026-01-30,V1,V1-initial-frozen,0.0021031973050478917,0.010454039619025279,unidentifiable_c_or_D,-0.2320130222463375,-0.1309470192082147,96,51,96,0,0,40,56,0.0023745597122308434
505,2026-02-02,V1,V1-initial-frozen,0.0027954296901284083,0.014766513426502996,unidentifiable_c_or_D,-0.2941942485078676,-0.27775929294046636,96,33,96,0,0,55,41,0.0018492436815575532
506,2026-02-03,V1,V1-initial-frozen,0.0027954296901284083,0.014766513426502996,unidentifiable_c_or_D,-0.029679869777536623,0.11729425540399449,96,51,96,0,0,42,54,0.0017826964530998541
507,2026-02-04,V1,V1-initial-frozen,0.0027954296901284083,0.014766513426502996,unidentifiable_c_or_D,0.24525230602278894,0.3939843777215444,96,62,96,0,0,36,60,0.003325488540710223
508,2026-02-05,V1,V1-initial-frozen,0.0027954296901284083,0.014766513426502996,unidentifiable_c_or_D,0.19376017362995118,0.30713022752655356,96,63,96,0,0,32,64,0.005092541980243257
509,2026-02-06,V1,V1-initial-frozen,0.0027954296901284083,0.014766513426502996,unidentifiable_c_or_D,0.2595360824742268,0.32744466442128023,96,63,96,0,0,29,67,0.0043706104282587805
510,2026-02-09,V1,V1-initial-frozen,0.0027954296901284083,0.014766513426502996,unidentifiable_c_or_D,0.22121540965816602,0.26859945696195503,96,64,96,0,0,33,63,0.004552093345068534
511,2026-02-10,V1,V1-initial-frozen,0.0027954296901284083,0.014766513426502996,unidentifiable_c_or_D,0.24415355398806296,0.3298066044754453,96,60,96,0,0,35,61,0.005024592595823731
512,2026-02-11,V1,V1-initial-frozen,0.0027954296901284083,0.014766513426502996,unidentifiable_c_or_D,0.05576741005680622,0.11323254413118106,97,51,97,0,0,38,59,0.0034031333693632913
513,2026-02-12,V1,V1-initial-frozen,0.0027954296901284083,0.014766513426502996,unidentifiable_c_or_D,0.09763570376604248,0.16452345964246431,97,53,97,0,0,47,50,0.005457387953430547
514,2026-02-13,V1,V1-initial-frozen,0.0027954296901284083,0.014766513426502996,unidentifiable_c_or_D,0.00156480117820324,0.10215134843557033,97,40,97,0,0,44,53,0.0075928216258703
515,2026-02-24,V1,V1-initial-frozen,0.0027954296901284083,0.014766513426502996,unidentifiable_c_or_D,0.13465179886387543,0.15455270827742962,97,50,97,0,0,40,57,0.0037234884429864653
516,2026-02-25,V1,V1-initial-frozen,0.0027954296901284083,0.014766513426502996,unidentifiable_c_or_D,0.1023169577109194,0.08438957848859584,97,48,97,0,0,43,54,0.0034711454351711753
517,2026-02-26,V1,V1-initial-frozen,0.0027954296901284083,0.014766513426502996,unidentifiable_c_or_D,0.12450031559015359,0.07641237115640527,97,53,97,0,0,41,56,0.003841699327236798
518,2026-02-27,V1,V1-initial-frozen,0.0027954296901284083,0.014766513426502996,unidentifiable_c_or_D,-0.07233589312013464,-0.16886231512651592,97,48,97,0,0,44,53,0.004770341705212699
519,2026-03-02,V1,V1-initial-frozen,0.0024029715844640087,0.012964115102268449,unidentifiable_c_or_D,-0.10695876288659792,-0.15086760486081408,97,48,97,0,0,36,61,0.007578012528504725
520,2026-03-03,V1,V1-initial-frozen,0.0024029715844640087,0.012964115102268449,unidentifiable_c_or_D,-0.2818351567431096,-0.23955445946981133,97,41,97,0,0,39,58,0.004922312131336627
521,2026-03-04,V1,V1-initial-frozen,0.0024029715844640087,0.012964115102268449,unidentifiable_c_or_D,-0.14088470439722278,-0.09318964664563392,97,50,97,0,0,46,51,0.0054479936500929195
522,2026-03-05,V1,V1-initial-frozen,0.0024029715844640087,0.012964115102268449,unidentifiable_c_or_D,-0.0005259835893120134,-0.006884535581149763,97,62,97,0,0,44,53,0.004620587436996959
523,2026-03-06,V1,V1-initial-frozen,0.0024029715844640087,0.012964115102268449,unidentifiable_c_or_D,0.0353197980223017,0.024398752662565516,97,57,97,0,0,46,51,0.003384285221923827
524,2026-03-09,V1,V1-initial-frozen,0.0024029715844640087,0.012964115102268449,unidentifiable_c_or_D,0.1336787292236482,0.05220364405455895,97,58,97,0,0,48,49,0.003374096173909083
525,2026-03-10,V1,V1-initial-frozen,0.0024029715844640087,0.012964115102268449,unidentifiable_c_or_D,-0.028482011361245528,0.10297307497863491,97,48,97,0,0,43,54,0.0033443706923487323
526,2026-03-11,V1,V1-initial-frozen,0.0024029715844640087,0.012964115102268449,unidentifiable_c_or_D,0.08177729854828529,0.1482593263617354,97,54,97,0,0,43,54,0.003398237159764395
527,2026-03-12,V1,V1-initial-frozen,0.0024029715844640087,0.012964115102268449,unidentifiable_c_or_D,0.3010204081632653,0.23318605184593302,97,59,97,0,0,42,55,0.0027430516294775806
528,2026-03-13,V1,V1-initial-frozen,0.0024029715844640087,0.012964115102268449,unidentifiable_c_or_D,0.31849621291815694,0.2619533263939102,97,59,97,0,0,42,55,0.0018000579054629584
529,2026-03-16,V1,V1-initial-frozen,0.0024029715844640087,0.012964115102268449,unidentifiable_c_or_D,0.48759993688196923,0.40189190549491766,97,65,97,0,0,44,53,0.0018270629400920432
530,2026-03-17,V1,V1-initial-frozen,0.0024029715844640087,0.012964115102268449,unidentifiable_c_or_D,0.34124500315590145,0.2675036871295112,97,63,97,0,0,47,50,0.00189967497406242
531,2026-03-18,V1,V1-initial-frozen,0.0024029715844640087,0.012964115102268449,unidentifiable_c_or_D,0.10129128971176099,0.061989804733664305,97,54,97,0,0,48,49,0.0034835394828285865
532,2026-03-19,V1,V1-initial-frozen,0.0024029715844640087,0.012964115102268449,unidentifiable_c_or_D,-0.06459078476751524,-0.10320073520957161,97,45,97,0,0,47,50,0.0032794462031110415
533,2026-03-20,V1,V1-initial-frozen,0.0024029715844640087,0.012964115102268449,unidentifiable_c_or_D,-0.259678098043341,-0.12364056581531596,97,44,97,0,0,45,52,0.0033476320347503798
534,2026-03-23,V1,V1-initial-frozen,0.0024029715844640087,0.012964115102268449,unidentifiable_c_or_D,-0.08920681674731747,-0.10823381504308735,97,48,97,0,0,56,41,0.003105962739041672
535,2026-03-24,V1,V1-initial-frozen,0.0024029715844640087,0.012964115102268449,unidentifiable_c_or_D,-0.08161950347149169,-0.14490631643365948,97,48,97,0,0,58,39,0.002768046690816653
536,2026-03-25,V1,V1-initial-frozen,0.0024029715844640087,0.012964115102268449,unidentifiable_c_or_D,-0.09274405638544077,-0.09510549393797763,97,46,97,0,0,56,41,0.0029138297714407933
537,2026-03-26,V1,V1-initial-frozen,0.0024029715844640087,0.012964115102268449,unidentifiable_c_or_D,0.0857221754681254,-0.0719471160029729,97,56,97,0,0,52,45,0.003426726517738904
538,2026-03-27,V1,V1-initial-frozen,0.0024029715844640087,0.012964115102268449,unidentifiable_c_or_D,0.0587786661056175,-0.034798015766740485,97,58,97,0,0,43,54,0.002744650501335932
539,2026-03-30,V1,V1-initial-frozen,0.0024029715844640087,0.012964115102268449,unidentifiable_c_or_D,-0.40345571218177984,-0.3017441164702609,97,36,97,0,0,42,55,0.0035180731417715585
